X,CH1
4515,0.93727842
4516,0.92613903
4517,0.91412714
4518,0.90125406
4519,0.88753192
4520,0.87297365
4521,0.85759297
4522,0.84140436
4523,0.82442308
4524,0.80666512
4525,0.78814722
4526,0.76888681
4527,0.74890205
4528,0.72821175
4529,0.70683542
4530,0.68479320
4531,0.66210583
4532,0.63879471
4533,0.61488179
4534,0.59038960
4535,0.56534122
4536,0.53976023
4537,0.51367074
4538,0.48709733
4539,0.46006504
4540,0.43259932
4541,0.40472606
4542,0.37647151
4543,0.34786230
4544,0.31892537
4545,0.28968798
4546,0.26017769
4547,0.23042228
4548,0.20044980
4549,0.17028848
4550,0.13996673
4551,0.10951312
4552,0.07895634
4553,0.04832517
4554,0.01764848
4555,-0.01304484
4556,-0.04372586
4557,-0.07436570
4558,-0.10493547
4559,-0.13540639
4560,-0.16574974
4561,-0.19593695
4562,-0.22593956
4563,-0.25572932
4564,-0.28527816
4565,-0.31455825
4566,-0.34354199
4567,-0.37220209
4568,-0.40051154
4569,-0.42844368
4570,-0.45597218
4571,-0.48307113
4572,-0.50971497
4573,-0.53587863
4574,-0.56153744
4575,-0.58666723
4576,-0.61124434
4577,-0.63524560
4578,-0.65864840
4579,-0.68143070
4580,-0.70357104
4581,-0.72504855
4582,-0.74584301
4583,-0.76593482
4584,-0.78530505
4585,-0.80393546
4586,-0.82180850
4587,-0.83890732
4588,-0.85521582
4589,-0.87071863
4590,-0.88540116
4591,-0.89924956
4592,-0.91225079
4593,-0.92439260
4594,-0.93566356
4595,-0.94605304
4596,-0.95555126
4597,-0.96414927
4598,-0.97183897
4599,-0.97861312
4600,-0.98446533
4601,-0.98939009
4602,-0.99338276
4603,-0.99643958
4604,-0.99855767
4605,-0.99973503
4606,-0.99997056
4607,-0.99926403
4608,-0.99761611
4609,-0.99502835
4610,-0.99150319
4611,-0.98704395
4612,-0.98165483
4613,-0.97534091
4614,-0.96810813
4615,-0.95996332
4616,-0.95091414
4617,-0.94096912
4618,-0.93013762
4619,-0.91842986
4620,-0.90585685
4621,-0.89243046
4622,-0.87816331
4623,-0.86306887
4624,-0.84716134
4625,-0.83045571
4626,-0.81296772
4627,-0.79471385
4628,-0.77571129
4629,-0.75597795
4630,-0.73553240
4631,-0.71439393
4632,-0.69258244
4633,-0.67011847
4634,-0.64702320
4635,-0.62331837
4636,-0.59902633
4637,-0.57416995
4638,-0.54877266
4639,-0.52285838
4640,-0.49645152
4641,-0.46957696
4642,-0.44226001
4643,-0.41452643
4644,-0.38640232
4645,-0.35791419
4646,-0.32908887
4647,-0.29995353
4648,-0.27053560
4649,-0.24086281
4650,-0.21096310
4651,-0.18086465
4652,-0.15059580
4653,-0.12018509
4654,-0.08966115
4655,-0.05905274
4656,-0.02838869
4657,0.00230209
4658,0.03299071
4659,0.06364825
4660,0.09424583
4661,0.12475461
4662,0.15514587
4663,0.18539097
4664,0.21546142
4665,0.24532888
4666,0.27496522
4667,0.30434252
4668,0.33343310
4669,0.36220956
4670,0.39064479
4671,0.41871200
4672,0.44638475
4673,0.47363696
4674,0.50044297
4675,0.52677752
4676,0.55261580
4677,0.57793347
4678,0.60270668
4679,0.62691208
4680,0.65052689
4681,0.67352884
4682,0.69589626
4683,0.71760810
4684,0.73864389
4685,0.75898381
4686,0.77860871
4687,0.79750009
4688,0.81564016
4689,0.83301182
4690,0.84959872
4691,0.86538522
4692,0.88035646
4693,0.89449833
4694,0.90779751
4695,0.92024146
4696,0.93181846
4697,0.94251762
4698,0.95232884
4699,0.96124289
4700,0.96925137
4701,0.97634673
4702,0.98252229
4703,0.98777223
4704,0.99209160
4705,0.99547634
4706,0.99792326
4707,0.99943005
4708,0.99999529
4709,0.99961845
4710,0.99829989
4711,0.99604084
4712,0.99284344
4713,0.98871069
4714,0.98364650
4715,0.97765562
4716,0.97074372
4717,0.96291729
4718,0.95418371
4719,0.94455121
4720,0.93402886
4721,0.92262658
4722,0.91035510
4723,0.89722599
4724,0.88325162
4725,0.86844516
4726,0.85282054
4727,0.83639249
4728,0.81917650
4729,0.80118876
4730,0.78244624
4731,0.76296659
4732,0.74276817
4733,0.72186999
4734,0.70029174
4735,0.67805377
4736,0.65517701
4737,0.63168301
4738,0.60759392
4739,0.58293242
4740,0.55772175
4741,0.53198567
4742,0.50574840
4743,0.47903468
4744,0.45186966
4745,0.42427895
4746,0.39628853
4747,0.36792477
4748,0.33921440
4749,0.31018445
4750,0.28086229
4751,0.25127553
4752,0.22145205
4753,0.19141994
4754,0.16120750
4755,0.13084319
4756,0.10035561
4757,0.06977348
4758,0.03912563
4759,0.00844092
4760,-0.02225175
4761,-0.05292345
4762,-0.08354530
4763,-0.11408844
4764,-0.14452409
4765,-0.17482360
4766,-0.20495840
4767,-0.23490012
4768,-0.26462054
4769,-0.29409167
4770,-0.32328573
4771,-0.35217524
4772,-0.38073296
4773,-0.40893200
4774,-0.43674580
4775,-0.46414814
4776,-0.49111321
4777,-0.51761562
4778,-0.54363039
4779,-0.56913301
4780,-0.59409946
4781,-0.61850622
4782,-0.64233029
4783,-0.66554923
4784,-0.68814117
4785,-0.71008482
4786,-0.73135952
4787,-0.75194521
4788,-0.77182250
4789,-0.79097267
4790,-0.80937768
4791,-0.82702018
4792,-0.84388357
4793,-0.85995194
4794,-0.87521016
4795,-0.88964387
4796,-0.90323945
4797,-0.91598411
4798,-0.92786583
4799,-0.93887342
4800,-0.94899651
4801,-0.95822557
4802,-0.96655190
4803,-0.97396766
4804,-0.98046585
4805,-0.98604037
4806,-0.99068595
4807,-0.99439822
4808,-0.99717368
4809,-0.99900972
4810,-0.99990461
4811,-0.99985750
4812,-0.99886845
4813,-0.99693837
4814,-0.99406909
4815,-0.99026332
4816,-0.98552464
4817,-0.97985750
4818,-0.97326726
4819,-0.96576012
4820,-0.95734315
4821,-0.94802428
4822,-0.93781230
4823,-0.92671681
4824,-0.91474828
4825,-0.90191798
4826,-0.88823799
4827,-0.87372121
4828,-0.85838132
4829,-0.84223275
4830,-0.82529073
4831,-0.80757121
4832,-0.78909089
4833,-0.76986719
4834,-0.74991820
4835,-0.72926273
4836,-0.70792023
4837,-0.68591080
4838,-0.66325520
4839,-0.63997475
4840,-0.61609139
4841,-0.59162762
4842,-0.56660648
4843,-0.54105156
4844,-0.51498691
4845,-0.48843711
4846,-0.46142716
4847,-0.43398250
4848,-0.40612900
4849,-0.37789289
4850,-0.34930077
4851,-0.32037958
4852,-0.29115656
4853,-0.26165926
4854,-0.23191544
4855,-0.20195314
4856,-0.17180059
4857,-0.14148618
4858,-0.11103849
4859,-0.08048618
4860,-0.04985805
4861,-0.01918295
4862,0.01151022
4863,0.04219255
4864,0.07283513
4865,0.10340909
4866,0.13388564
4867,0.16423605
4868,0.19443174
4869,0.22444425
4870,0.25424532
4871,0.28380687
4872,0.31310105
4873,0.34210026
4874,0.37077719
4875,0.39910481
4876,0.42705644
4877,0.45460575
4878,0.48172678
4879,0.50839398
4880,0.53458223
4881,0.56026686
4882,0.58542367
4883,0.61002897
4884,0.63405956
4885,0.65749282
4886,0.68030666
4887,0.70247960
4888,0.72399074
4889,0.74481982
4890,0.76494721
4891,0.78435396
4892,0.80302179
4893,0.82093310
4894,0.83807102
4895,0.85441940
4896,0.86996286
4897,0.88468673
4898,0.89857715
4899,0.91162104
4900,0.92380610
4901,0.93512086
4902,0.94555466
4903,0.95509766
4904,0.96374088
4905,0.97147618
4906,0.97829626
4907,0.98419470
4908,0.98916595
4909,0.99320532
4910,0.99630901
4911,0.99847409
4912,0.99969852
4913,0.99998116
4914,0.99932172
4915,0.99772084
4916,0.99518002
4917,0.99170166
4918,0.98728903
4919,0.98194630
4920,0.97567848
4921,0.96849149
4922,0.96039211
4923,0.95138795
4924,0.94148750
4925,0.93070009
4926,0.91903589
4927,0.90650587
4928,0.89312185
4929,0.87889643
4930,0.86384302
4931,0.84797580
4932,0.83130971
4933,0.81386045
4934,0.79564447
4935,0.77667893
4936,0.75698168
4937,0.73657130
4938,0.71546701
4939,0.69368868
4940,0.67125684
4941,0.64819262
4942,0.62451775
4943,0.60025453
4944,0.57542582
4945,0.55005500
4946,0.52416599
4947,0.49778317
4948,0.47093140
4949,0.44363597
4950,0.41592260
4951,0.38781739
4952,0.35934683
4953,0.33053773
4954,0.30141724
4955,0.27201278
4956,0.24235207
4957,0.21246304
4958,0.18237385
4959,0.15211285
4960,0.12170855
4961,0.09118959
4962,0.06058472
4963,0.02992277
4964,-0.00076737
4965,-0.03145678
4966,-0.06211656
4967,-0.09271782
4968,-0.12323173
4969,-0.15362954
4970,-0.18388263
4971,-0.21396248
4972,-0.24384076
4973,-0.27348932
4974,-0.30288023
4975,-0.33198581
4976,-0.36077862
4977,-0.38923155
4978,-0.41731779
4979,-0.44501088
4980,-0.47228474
4981,-0.49911366
4982,-0.52547238
4983,-0.55133605
4984,-0.57668032
4985,-0.60148131
4986,-0.62571565
4987,-0.64936052
4988,-0.67239363
4989,-0.69479329
4990,-0.71653840
4991,-0.73760846
4992,-0.75798364
4993,-0.77764473
4994,-0.79657322
4995,-0.81475126
4996,-0.83216174
4997,-0.84878826
4998,-0.86461514
4999,-0.87962748
5000,-0.89381114
5001,-0.90715276
5002,-0.91963976
5003,-0.93126038
5004,-0.94200367
5005,-0.95185952
5006,-0.96081863
5007,-0.96887257
5008,-0.97601375
5009,-0.98223545
5010,-0.98753179
5011,-0.99189780
5012,-0.99532936
5013,-0.99782323
5014,-0.99937706
5015,-0.99998940
5016,-0.99965966
5017,-0.99838816
5018,-0.99617610
5019,-0.99302555
5020,-0.98893949
5021,-0.98392176
5022,-0.97797709
5023,-0.97111109
5024,-0.96333022
5025,-0.95464181
5026,-0.94505404
5027,-0.93457596
5028,-0.92321743
5029,-0.91098914
5030,-0.89790263
5031,-0.88397022
5032,-0.86920503
5033,-0.85362098
5034,-0.83723274
5035,-0.82005576
5036,-0.80210622
5037,-0.78340103
5038,-0.76395780
5039,-0.74379487
5040,-0.72293121
5041,-0.70138649
5042,-0.67918101
5043,-0.65633568
5044,-0.63287203
5045,-0.60881216
5046,-0.58417874
5047,-0.55899497
5048,-0.53328458
5049,-0.50707179
5050,-0.48038129
5051,-0.45323824
5052,-0.42566820
5053,-0.39769714
5054,-0.36935141
5055,-0.34065773
5056,-0.31164312
5057,-0.28233491
5058,-0.25276072
5059,-0.22294841
5060,-0.19292607
5061,-0.16272197
5062,-0.13236457
5063,-0.10188247
5064,-0.07130439
5065,-0.04065914
5066,-0.00997558
5067,0.02071737
5068,0.05139081
5069,0.08201584
5070,0.11256359
5071,0.14300531
5072,0.17331230
5073,0.20345601
5074,0.23340806
5075,0.26314021
5076,0.29262446
5077,0.32183303
5078,0.35073842
5079,0.37931337
5080,0.40753098
5081,0.43536466
5082,0.46278819
5083,0.48977574
5084,0.51630188
5085,0.54234161
5086,0.56787041
5087,0.59286424
5088,0.61729953
5089,0.64115327
5090,0.66440300
5091,0.68702680
5092,0.70900336
5093,0.73031198
5094,0.75093259
5095,0.77084575
5096,0.79003271
5097,0.80847540
5098,0.82615643
5099,0.84305915
5100,0.85916764
5101,0.87446672
5102,0.88894198
5103,0.90257978
5104,0.91536727
5105,0.92729241
5106,0.93834396
5107,0.94851152
5108,0.95778549
5109,0.96615715
5110,0.97361861
5111,0.98016283
5112,0.98578366
5113,0.99047580
5114,0.99423483
5115,0.99705720
5116,0.99894026
5117,0.99988223
5118,0.99988223
5119,0.99894026
5120,0.99705720
5121,0.99423483
5122,0.99047580
5123,0.98578366
5124,0.98016283
5125,0.97361861
5126,0.96615715
5127,0.95778549
5128,0.94851152
5129,0.93834396
5130,0.92729241
5131,0.91536727
5132,0.90257978
5133,0.88894198
5134,0.87446672
5135,0.85916764
5136,0.84305915
5137,0.82615643
5138,0.80847540
5139,0.79003271
5140,0.77084575
5141,0.75093259
5142,0.73031198
5143,0.70900336
5144,0.68702680
5145,0.66440300
5146,0.64115327
5147,0.61729953
5148,0.59286424
5149,0.56787041
5150,0.54234161
5151,0.51630188
5152,0.48977574
5153,0.46278819
5154,0.43536466
5155,0.40753098
5156,0.37931337
5157,0.35073842
5158,0.32183303
5159,0.29262446
5160,0.26314021
5161,0.23340806
5162,0.20345601
5163,0.17331230
5164,0.14300531
5165,0.11256359
5166,0.08201584
5167,0.05139081
5168,0.02071737
5169,-0.00997558
5170,-0.04065914
5171,-0.07130439
5172,-0.10188247
5173,-0.13236457
5174,-0.16272197
5175,-0.19292607
5176,-0.22294841
5177,-0.25276072
5178,-0.28233491
5179,-0.31164312
5180,-0.34065773
5181,-0.36935141
5182,-0.39769714
5183,-0.42566820
5184,-0.45323824
5185,-0.48038129
5186,-0.50707179
5187,-0.53328458
5188,-0.55899497
5189,-0.58417874
5190,-0.60881216
5191,-0.63287203
5192,-0.65633568
5193,-0.67918101
5194,-0.70138649
5195,-0.72293121
5196,-0.74379487
5197,-0.76395780
5198,-0.78340103
5199,-0.80210622
5200,-0.82005576
5201,-0.83723274
5202,-0.85362098
5203,-0.86920503
5204,-0.88397022
5205,-0.89790263
5206,-0.91098914
5207,-0.92321743
5208,-0.93457596
5209,-0.94505404
5210,-0.95464181
5211,-0.96333022
5212,-0.97111109
5213,-0.97797709
5214,-0.98392176
5215,-0.98893949
5216,-0.99302555
5217,-0.99617610
5218,-0.99838816
5219,-0.99965966
5220,-0.99998940
5221,-0.99937706
5222,-0.99782323
5223,-0.99532936
5224,-0.99189780
5225,-0.98753179
5226,-0.98223545
5227,-0.97601375
5228,-0.96887257
5229,-0.96081863
5230,-0.95185952
5231,-0.94200367
5232,-0.93126038
5233,-0.91963976
5234,-0.90715276
5235,-0.89381114
5236,-0.87962748
5237,-0.86461514
5238,-0.84878826
5239,-0.83216174
5240,-0.81475126
5241,-0.79657322
5242,-0.77764473
5243,-0.75798364
5244,-0.73760846
5245,-0.71653840
5246,-0.69479329
5247,-0.67239363
5248,-0.64936052
5249,-0.62571565
5250,-0.60148131
5251,-0.57668032
5252,-0.55133605
5253,-0.52547238
5254,-0.49911366
5255,-0.47228474
5256,-0.44501088
5257,-0.41731779
5258,-0.38923155
5259,-0.36077862
5260,-0.33198581
5261,-0.30288023
5262,-0.27348932
5263,-0.24384076
5264,-0.21396248
5265,-0.18388263
5266,-0.15362954
5267,-0.12323173
5268,-0.09271782
5269,-0.06211656
5270,-0.03145678
5271,-0.00076737
5272,0.02992277
5273,0.06058472
5274,0.09118959
5275,0.12170855
5276,0.15211285
5277,0.18237385
5278,0.21246304
5279,0.24235207
5280,0.27201278
5281,0.30141724
5282,0.33053773
5283,0.35934683
5284,0.38781739
5285,0.41592260
5286,0.44363597
5287,0.47093140
5288,0.49778317
5289,0.52416599
5290,0.55005500
5291,0.57542582
5292,0.60025453
5293,0.62451775
5294,0.64819262
5295,0.67125684
5296,0.69368868
5297,0.71546701
5298,0.73657130
5299,0.75698168
5300,0.77667893
5301,0.79564447
5302,0.81386045
5303,0.83130971
5304,0.84797580
5305,0.86384302
5306,0.87889643
5307,0.89312185
5308,0.90650587
5309,0.91903589
5310,0.93070009
5311,0.94148750
5312,0.95138795
5313,0.96039211
5314,0.96849149
5315,0.97567848
5316,0.98194630
5317,0.98728903
5318,0.99170166
5319,0.99518002
5320,0.99772084
5321,0.99932172
5322,0.99998116
5323,0.99969852
5324,0.99847409
5325,0.99630901
5326,0.99320532
5327,0.98916595
5328,0.98419470
5329,0.97829626
5330,0.97147618
5331,0.96374088
5332,0.95509766
5333,0.94555466
5334,0.93512086
5335,0.92380610
5336,0.91162104
5337,0.89857715
5338,0.88468673
5339,0.86996286
5340,0.85441940
5341,0.83807102
5342,0.82093310
5343,0.80302179
5344,0.78435396
5345,0.76494721
5346,0.74481982
5347,0.72399074
5348,0.70247960
5349,0.68030666
5350,0.65749282
5351,0.63405956
5352,0.61002897
5353,0.58542367
5354,0.56026686
5355,0.53458223
5356,0.50839398
5357,0.48172678
5358,0.45460575
5359,0.42705644
5360,0.39910481
5361,0.37077719
5362,0.34210026
5363,0.31310105
5364,0.28380687
5365,0.25424532
5366,0.22444425
5367,0.19443174
5368,0.16423605
5369,0.13388564
5370,0.10340909
5371,0.07283513
5372,0.04219255
5373,0.01151022
5374,-0.01918295
5375,-0.04985805
5376,-0.08048618
5377,-0.11103849
5378,-0.14148618
5379,-0.17180059
5380,-0.20195314
5381,-0.23191544
5382,-0.26165926
5383,-0.29115656
5384,-0.32037958
5385,-0.34930077
5386,-0.37789289
5387,-0.40612900
5388,-0.43398250
5389,-0.46142716
5390,-0.48843711
5391,-0.51498691
5392,-0.54105156
5393,-0.56660648
5394,-0.59162762
5395,-0.61609139
5396,-0.63997475
5397,-0.66325520
5398,-0.68591080
5399,-0.70792023
5400,-0.72926273
5401,-0.74991820
5402,-0.76986719
5403,-0.78909089
5404,-0.80757121
5405,-0.82529073
5406,-0.84223275
5407,-0.85838132
5408,-0.87372121
5409,-0.88823799
5410,-0.90191798
5411,-0.91474828
5412,-0.92671681
5413,-0.93781230
5414,-0.94802428
5415,-0.95734315
5416,-0.96576012
5417,-0.97326726
5418,-0.97985750
5419,-0.98552464
5420,-0.99026332
5421,-0.99406909
5422,-0.99693837
5423,-0.99886845
5424,-0.99985750
5425,-0.99990461
5426,-0.99900972
5427,-0.99717368
5428,-0.99439822
5429,-0.99068595
5430,-0.98604037
5431,-0.98046585
5432,-0.97396766
5433,-0.96655190
5434,-0.95822557
5435,-0.94899651
5436,-0.93887342
5437,-0.92786583
5438,-0.91598411
5439,-0.90323945
5440,-0.88964387
5441,-0.87521016
5442,-0.85995194
5443,-0.84388357
5444,-0.82702018
5445,-0.80937768
5446,-0.79097267
5447,-0.77182250
5448,-0.75194521
5449,-0.73135952
5450,-0.71008482
5451,-0.68814117
5452,-0.66554923
5453,-0.64233029
5454,-0.61850622
5455,-0.59409946
5456,-0.56913301
5457,-0.54363039
5458,-0.51761562
5459,-0.49111321
5460,-0.46414814
5461,-0.43674580
5462,-0.40893200
5463,-0.38073296
5464,-0.35217524
5465,-0.32328573
5466,-0.29409167
5467,-0.26462054
5468,-0.23490012
5469,-0.20495840
5470,-0.17482360
5471,-0.14452409
5472,-0.11408844
5473,-0.08354530
5474,-0.05292345
5475,-0.02225175
5476,0.00844092
5477,0.03912563
5478,0.06977348
5479,0.10035561
5480,0.13084319
5481,0.16120750
5482,0.19141994
5483,0.22145205
5484,0.25127553
5485,0.28086229
5486,0.31018445
5487,0.33921440
5488,0.36792477
5489,0.39628853
5490,0.42427895
5491,0.45186966
5492,0.47903468
5493,0.50574840
5494,0.53198567
5495,0.55772175
5496,0.58293242
5497,0.60759392
5498,0.63168301
5499,0.65517701
5500,0.67805377
5501,0.70029174
5502,0.72186999
5503,0.74276817
5504,0.76296659
5505,0.78244624
5506,0.80118876
5507,0.81917650
5508,0.83639249
5509,0.85282054
5510,0.86844516
5511,0.88325162
5512,0.89722599
5513,0.91035510
5514,0.92262658
5515,0.93402886
5516,0.94455121
5517,0.95418371
5518,0.96291729
5519,0.97074372
5520,0.97765562
5521,0.98364650
5522,0.98871069
5523,0.99284344
5524,0.99604084
5525,0.99829989
5526,0.99961845
5527,0.99999529
5528,0.99943005
5529,0.99792326
5530,0.99547634
5531,0.99209160
5532,0.98777223
5533,0.98252229
5534,0.97634673
5535,0.96925137
5536,0.96124289
5537,0.95232884
5538,0.94251762
5539,0.93181846
5540,0.92024146
5541,0.90779751
5542,0.89449833
5543,0.88035646
5544,0.86538522
5545,0.84959872
5546,0.83301182
5547,0.81564016
5548,0.79750009
5549,0.77860871
5550,0.75898381
5551,0.73864389
5552,0.71760810
5553,0.69589626
5554,0.67352884
5555,0.65052689
5556,0.62691208
5557,0.60270668
5558,0.57793347
5559,0.55261580
5560,0.52677752
5561,0.50044297
5562,0.47363696
5563,0.44638475
5564,0.41871200
5565,0.39064479
5566,0.36220956
5567,0.33343310
5568,0.30434252
5569,0.27496522
5570,0.24532888
5571,0.21546142
5572,0.18539097
5573,0.15514587
5574,0.12475461
5575,0.09424583
5576,0.06364825
5577,0.03299071
5578,0.00230209
5579,-0.02838869
5580,-0.05905274
5581,-0.08966115
5582,-0.12018509
5583,-0.15059580
5584,-0.18086465
5585,-0.21096310
5586,-0.24086281
5587,-0.27053560
5588,-0.29995353
5589,-0.32908887
5590,-0.35791419
5591,-0.38640232
5592,-0.41452643
5593,-0.44226001
5594,-0.46957696
5595,-0.49645152
5596,-0.52285838
5597,-0.54877266
5598,-0.57416995
5599,-0.59902633
5600,-0.62331837
5601,-0.64702320
5602,-0.67011847
5603,-0.69258244
5604,-0.71439393
5605,-0.73553240
5606,-0.75597795
5607,-0.77571129
5608,-0.79471385
5609,-0.81296772
5610,-0.83045571
5611,-0.84716134
5612,-0.86306887
5613,-0.87816331
5614,-0.89243046
5615,-0.90585685
5616,-0.91842986
5617,-0.93013762
5618,-0.94096912
5619,-0.95091414
5620,-0.95996332
5621,-0.96810813
5622,-0.97534091
5623,-0.98165483
5624,-0.98704395
5625,-0.99150319
5626,-0.99502835
5627,-0.99761611
5628,-0.99926403
5629,-0.99997056
5630,-0.99973503
5631,-0.99855767
5632,-0.99643958
5633,-0.99338276
5634,-0.98939009
5635,-0.98446533
5636,-0.97861312
5637,-0.97183897
5638,-0.96414927
5639,-0.95555126
5640,-0.94605304
5641,-0.93566356
5642,-0.92439260
5643,-0.91225079
5644,-0.89924956
5645,-0.88540116
5646,-0.87071863
5647,-0.85521582
5648,-0.83890732
5649,-0.82180850
5650,-0.80393546
5651,-0.78530505
5652,-0.76593482
5653,-0.74584301
5654,-0.72504855
5655,-0.70357104
5656,-0.68143070
5657,-0.65864840
5658,-0.63524560
5659,-0.61124434
5660,-0.58666723
5661,-0.56153744
5662,-0.53587863
5663,-0.50971497
5664,-0.48307113
5665,-0.45597218
5666,-0.42844368
5667,-0.40051154
5668,-0.37220209
5669,-0.34354199
5670,-0.31455825
5671,-0.28527816
5672,-0.25572932
5673,-0.22593956
5674,-0.19593695
5675,-0.16574974
5676,-0.13540639
5677,-0.10493547
5678,-0.07436570
5679,-0.04372586
5680,-0.01304484
5681,0.01764848
5682,0.04832517
5683,0.07895634
5684,0.10951312
5685,0.13996673
5686,0.17028848
5687,0.20044980
5688,0.23042228
5689,0.26017769
5690,0.28968798
5691,0.31892537
5692,0.34786230
5693,0.37647151
5694,0.40472606
5695,0.43259932
5696,0.46006504
5697,0.48709733
5698,0.51367074
5699,0.53976023
5700,0.56534122
5701,0.59038960
5702,0.61488179
5703,0.63879471
5704,0.66210583
5705,0.68479320
5706,0.70683542
5707,0.72821175
5708,0.74890205
5709,0.76888681
5710,0.78814722
5711,0.80666512
5712,0.82442308
5713,0.84140436
5714,0.85759297
5715,0.87297365
5716,0.88753192
5717,0.90125406
5718,0.91412714
5719,0.92613903
5720,0.93727842
5721,0.94753482
5722,0.95689856
5723,0.96536082
5724,0.97291363
5725,0.97954987
5726,0.98526329
5727,0.99004851
5728,0.99390102
5729,0.99681719
5730,0.99879428
5731,0.99983042
5732,0.99992463
5733,0.99907683
5734,0.99728781
5735,0.99455926
5736,0.99089376
5737,0.98629475
5738,0.98076656
5739,0.97431441
5740,0.96694438
5741,0.95866340
5742,0.94947928
5743,0.93940066
5744,0.92843706
5745,0.91659878
5746,0.90389700
5747,0.89034366
5748,0.87595155
5749,0.86073421
5750,0.84470600
5751,0.82788199
5752,0.81027805
5753,0.79191077
5754,0.77279743
5755,0.75295605
5756,0.73240533
5757,0.71116462
5758,0.68925393
5759,0.66669390
5760,0.64350579
5761,0.61971145
5762,0.59533328
5763,0.57039426
5764,0.54491788
5765,0.51892815
5766,0.49244953
5767,0.46550699
5768,0.43812590
5769,0.41033206
5770,0.38215165
5771,0.35361123
5772,0.32473767
5773,0.29555818
5774,0.26610025
5775,0.23639163
5776,0.20646031
5777,0.17633449
5778,0.14604254
5779,0.11561301
5780,0.08507456
5781,0.05445597
5782,0.02378607
5783,-0.00690623
5784,-0.03759203
5785,-0.06824241
5786,-0.09882851
5787,-0.12932150
5788,-0.15969265
5789,-0.18991337
5790,-0.21995516
5791,-0.24978975
5792,-0.27938901
5793,-0.30872506
5794,-0.33777026
5795,-0.36649726
5796,-0.39487899
5797,-0.42288870
5798,-0.45050002
5799,-0.47768693
5800,-0.50442382
5801,-0.53068550
5802,-0.55644723
5803,-0.58168474
5804,-0.60637425
5805,-0.63049250
5806,-0.65401678
5807,-0.67692492
5808,-0.69919534
5809,-0.72080706
5810,-0.74173971
5811,-0.76197359
5812,-0.78148962
5813,-0.80026942
5814,-0.81829530
5815,-0.83555028
5816,-0.85201809
5817,-0.86768324
5818,-0.88253095
5819,-0.89654724
5820,-0.90971891
5821,-0.92203355
5822,-0.93347956
5823,-0.94404614
5824,-0.95372336
5825,-0.96250209
5826,-0.97037406
5827,-0.97733185
5828,-0.98336892
5829,-0.98847957
5830,-0.99265898
5831,-0.99590323
5832,-0.99820926
5833,-0.99957488
5834,-0.99999882
5835,-0.99948068
5836,-0.99802094
5837,-0.99562098
5838,-0.99228307
5839,-0.98801033
5840,-0.98280681
5841,-0.97667740
5842,-0.96962788
5843,-0.96166489
5844,-0.95279593
5845,-0.94302935
5846,-0.93237436
5847,-0.92084099
5848,-0.90844012
5849,-0.89518341
5850,-0.88108337
5851,-0.86615327
5852,-0.85040718
5853,-0.83385994
5854,-0.81652713
5855,-0.79842508
5856,-0.77957085
5857,-0.75998219
5858,-0.73967757
5859,-0.71867611
5860,-0.69699760
5861,-0.67466245
5862,-0.65169172
5863,-0.62810704
5864,-0.60393062
5865,-0.57918526
5866,-0.55389425
5867,-0.52808143
5868,-0.50177111
5869,-0.47498807
5870,-0.44775756
5871,-0.42010523
5872,-0.39205712
5873,-0.36363965
5874,-0.33487961
5875,-0.30580409
5876,-0.27644047
5877,-0.24681642
5878,-0.21695984
5879,-0.18689888
5880,-0.15666184
5881,-0.12627721
5882,-0.09577361
5883,-0.06517979
5884,-0.03452457
5885,-0.00383682
5886,0.02685455
5887,0.05752061
5888,0.08813249
5889,0.11866134
5890,0.14907840
5891,0.17935501
5892,0.20946266
5893,0.23937298
5894,0.26905778
5895,0.29848911
5896,0.32763924
5897,0.35648071
5898,0.38498634
5899,0.41312928
5900,0.44088301
5901,0.46822140
5902,0.49511869
5903,0.52154953
5904,0.54748902
5905,0.57291274
5906,0.59779672
5907,0.62211753
5908,0.64585225
5909,0.66897852
5910,0.69147456
5911,0.71331917
5912,0.73449178
5913,0.75497243
5914,0.77474183
5915,0.79378136
5916,0.81207308
5917,0.82959976
5918,0.84634488
5919,0.86229268
5920,0.87742812
5921,0.89173696
5922,0.90520570
5923,0.91782166
5924,0.92957295
5925,0.94044851
5926,0.95043809
5927,0.95953227
5928,0.96772249
5929,0.97500104
5930,0.98136105
5931,0.98679654
5932,0.99130238
5933,0.99487433
5934,0.99750903
5935,0.99920398
5936,0.99995760
5937,0.99976918
5938,0.99863889
5939,0.99656780
5940,0.99355785
5941,0.98961189
5942,0.98473363
5943,0.97892767
5944,0.97219948
5945,0.96455539
5946,0.95600261
5947,0.94654920
5948,0.93620405
5949,0.92497692
5950,0.91287839
5951,0.89991984
5952,0.88611350
5953,0.87147236
5954,0.85601022
5955,0.83974165
5956,0.82268196
5957,0.80484725
5958,0.78625429
5959,0.76692062
5960,0.74686445
5961,0.72610467
5962,0.70466083
5963,0.68255314
5964,0.65980243
5965,0.63643014
5966,0.61245827
5967,0.58790941
5968,0.56280669
5969,0.53717376
5970,0.51103477
5971,0.48441434
5972,0.45733755
5973,0.42982991
5974,0.40191733
5975,0.37362611
5976,0.34498291
5977,0.31601470
5978,0.28674878
5979,0.25721272
5980,0.22743434
5981,0.19744170
5982,0.16726305
5983,0.13692683
5984,0.10646161
5985,0.07589609
5986,0.04525907
5987,0.01457942
5988,-0.01611397
5989,-0.04679218
